Three-Digit ZIP Code,Year,Quarter,Index (NSA)
19,2018,4,290.97
19,2019,1,294.39
19,2019,2,299.08
19,2019,3,302.03
19,2019,4,304.94
19,2020,1,308.94
19,2020,2,311.59
19,2020,3,317.88
19,2020,4,324.23
19,2021,1,331.33
19,2021,2,347.81
19,2021,3,366.42
19,2021,4,374.21
19,2022,1,382.99
19,2022,2,404.45
19,2022,3,410.02
19,2022,4,406.8
19,2023,1,401.1
19,2023,2,422.85
19,2023,3,431.07
19,2023,4,432.33
19,2024,1,434.51
19,2024,2,461.11
20,1995,1,100
20,1995,2,101.51
20,1995,3,103.12
20,1995,4,103.12
20,1996,1,104.51
20,1996,2,104.84
20,1996,3,105.54
20,1996,4,107.19
20,1997,1,107.73
20,1997,2,109.09
20,1997,3,110.6
20,1997,4,112.38
20,1998,1,113.7
20,1998,2,116.06
20,1998,3,119.16
20,1998,4,121.3
20,1999,1,123.87
20,1999,2,128.34
20,1999,3,134.01
20,1999,4,138.6
20,2000,1,143.92
20,2000,2,148.16
20,2000,3,153.51
20,2000,4,157.35
20,2001,1,161.32
20,2001,2,165.86
20,2001,3,170.83
20,2001,4,174.23
20,2002,1,179.32
20,2002,2,185.74
20,2002,3,190.76
20,2002,4,194.75
20,2003,1,198.52
20,2003,2,201.57
20,2003,3,204.98
20,2003,4,213.91
20,2004,1,215.95
20,2004,2,221.59
20,2004,3,232.84
20,2004,4,236.47
20,2005,1,240.67
20,2005,2,245.37
20,2005,3,248.84
20,2005,4,249.31
20,2006,1,249.48
20,2006,2,244.37
20,2006,3,244.09
20,2006,4,244.06
20,2007,1,242.37
20,2007,2,238.36
20,2007,3,235.93
20,2007,4,235.22
20,2008,1,235.83
20,2008,2,228.44
20,2008,3,225.32
20,2008,4,225.75
20,2009,1,224.84
20,2009,2,219.46
20,2009,3,216.23
20,2009,4,216.98
20,2010,1,215.24
20,2010,2,216.22
20,2010,3,217.07
20,2010,4,217.66
20,2011,1,215.14
20,2011,2,213.11
20,2011,3,214.63
20,2011,4,214.22
20,2012,1,213.88
20,2012,2,212.88
20,2012,3,214.32
20,2012,4,215.24
20,2013,1,216.22
20,2013,2,218.31
20,2013,3,221.74
20,2013,4,223.24
20,2014,1,224.96
20,2014,2,229.9
20,2014,3,232.38
20,2014,4,234.06
20,2015,1,234.78
20,2015,2,238.35
20,2015,3,241.15
20,2015,4,243.58
20,2016,1,245.58
20,2016,2,249.37
20,2016,3,252.2
20,2016,4,254.85
20,2017,1,255.11
20,2017,2,262.3
20,2017,3,263.73
20,2017,4,266.16
20,2018,1,268.4
20,2018,2,273.48
20,2018,3,275.19
20,2018,4,275.17
20,2019,1,278.6
20,2019,2,282.16
20,2019,3,285.16
20,2019,4,286.89
20,2020,1,289.57
20,2020,2,292.04
20,2020,3,296.87
20,2020,4,302.72
20,2021,1,308.12
20,2021,2,323.5
20,2021,3,339.04
20,2021,4,345.71
20,2022,1,356.14
20,2022,2,376.58
20,2022,3,376.36
20,2022,4,374.34
20,2023,1,376.21
20,2023,2,394.66
20,2023,3,407.85
20,2023,4,416.11
20,2024,1,414.23
20,2024,2,430.46
21,1995,1,100
21,1995,2,103.36
21,1995,3,104.97
21,1995,4,105.88
21,1996,1,107.29
21,1996,2,107.96
21,1996,3,108.12
21,1996,4,110.28
21,1997,1,111.61
21,1997,2,113.68
21,1997,3,116.2
21,1997,4,118.64
21,1998,1,120.42
21,1998,2,124.09
21,1998,3,128.24
21,1998,4,130.59
21,1999,1,134.41
21,1999,2,139.66
21,1999,3,147.5
21,1999,4,151.62
21,2000,1,160.18
21,2000,2,165.58
21,2000,3,172.52
21,2000,4,176.68
21,2001,1,181.76
21,2001,2,188.1
21,2001,3,193.88
21,2001,4,197.55
21,2002,1,204.33
21,2002,2,212.25
21,2002,3,218.66
21,2002,4,224.51
21,2003,1,228.61
21,2003,2,232.4
21,2003,3,236.79
21,2003,4,246.96
21,2004,1,251.11
21,2004,2,256.31
21,2004,3,267.89
21,2004,4,272.23
21,2005,1,277.73
21,2005,2,283.8
21,2005,3,286.45
21,2005,4,288.4
21,2006,1,287.31
21,2006,2,281.59
21,2006,3,280.88
21,2006,4,281.08
21,2007,1,279.45
21,2007,2,275.43
21,2007,3,268.84
21,2007,4,271.58
21,2008,1,269.93
21,2008,2,260.96
21,2008,3,256.72
21,2008,4,257.66
21,2009,1,257.21
21,2009,2,250.97
21,2009,3,246.86
21,2009,4,247.72
21,2010,1,247.27
21,2010,2,247.22
21,2010,3,250.64
21,2010,4,250.18
21,2011,1,246.27
21,2011,2,244.07
21,2011,3,245.7
21,2011,4,247.12
21,2012,1,245.89
21,2012,2,246.51
21,2012,3,249.86
21,2012,4,251.06
21,2013,1,253.73
21,2013,2,257.88
21,2013,3,265.07
21,2013,4,268.71
21,2014,1,272.44
21,2014,2,280.71
21,2014,3,283.34
21,2014,4,288.85
21,2015,1,290.46
21,2015,2,295.5
21,2015,3,303.36
21,2015,4,307.67
21,2016,1,312.37
21,2016,2,317.41
21,2016,3,326.03
21,2016,4,332
21,2017,1,335.51
21,2017,2,346.71
21,2017,3,352.45
21,2017,4,355.63
21,2018,1,364.56
21,2018,2,370.88
21,2018,3,375.31
21,2018,4,377.9
21,2019,1,383.72
21,2019,2,389.76
21,2019,3,391.53
21,2019,4,396.25
21,2020,1,400.81
21,2020,2,403.64
21,2020,3,410.12
21,2020,4,416.96
21,2021,1,424.48
21,2021,2,441.55
21,2021,3,461.24
21,2021,4,468.27
21,2022,1,479.43
21,2022,2,509.72
21,2022,3,509.98
21,2022,4,491.78
21,2023,1,492.18
21,2023,2,523.08
21,2023,3,531.27
21,2023,4,528.32
21,2024,1,531.34
21,2024,2,550.56
22,1995,1,100
22,1995,2,102.36
22,1995,3,104.28
22,1995,4,104.79
22,1996,1,106.46
22,1996,2,106.56
22,1996,3,107.23
22,1996,4,108.75
22,1997,1,109.67
22,1997,2,111.52
22,1997,3,113.3
22,1997,4,115.22
22,1998,1,116.85
22,1998,2,119.6
22,1998,3,122.97
22,1998,4,125.18
22,1999,1,128.12
22,1999,2,132.47
22,1999,3,138.75
22,1999,4,142.4
22,2000,1,148.65
22,2000,2,153.73
22,2000,3,159.89
22,2000,4,163.78
22,2001,1,168.36
22,2001,2,173.63
22,2001,3,179.25
22,2001,4,183.36
22,2002,1,189.49
22,2002,2,196.8
22,2002,3,203.13
22,2002,4,208.16
22,2003,1,212.89
22,2003,2,216.79
22,2003,3,220.76
22,2003,4,231.2
22,2004,1,234.95
22,2004,2,240.3
22,2004,3,252.04
22,2004,4,256.35
22,2005,1,261.41
22,2005,2,267.26
22,2005,3,270.17
22,2005,4,272.47
22,2006,1,272.67
22,2006,2,267.88
22,2006,3,266.33
22,2006,4,266.59
22,2007,1,263.59
22,2007,2,259.4
22,2007,3,254.22
22,2007,4,254.34
22,2008,1,253.82
22,2008,2,245.32
22,2008,3,239.82
22,2008,4,240.2
22,2009,1,239.88
22,2009,2,234.01
22,2009,3,229.37
22,2009,4,230.06
22,2010,1,228.16
22,2010,2,228.45
22,2010,3,230.17
22,2010,4,230.02
22,2011,1,226.43
22,2011,2,224
22,2011,3,225.87
22,2011,4,225.78
22,2012,1,224.82
22,2012,2,224.21
22,2012,3,225.93
22,2012,4,226.89
22,2013,1,227.96
22,2013,2,230
22,2013,3,232.93
22,2013,4,234.58
22,2014,1,236.78
22,2014,2,242.33
22,2014,3,245.32
22,2014,4,247.79
22,2015,1,249.18
22,2015,2,252.78
22,2015,3,257.45
22,2015,4,259.72
22,2016,1,262.89
22,2016,2,267.18
22,2016,3,271.97
22,2016,4,274.86
22,2017,1,275.6
22,2017,2,284.16
22,2017,3,287.52
22,2017,4,290.48
22,2018,1,293.56
22,2018,2,298.54
22,2018,3,302.3
22,2018,4,303.24
22,2019,1,306.97
22,2019,2,311.17
22,2019,3,314.47
22,2019,4,317.38
22,2020,1,320.54
22,2020,2,323.18
22,2020,3,328.95
22,2020,4,335.44
22,2021,1,342.79
22,2021,2,359.84
22,2021,3,377.94
22,2021,4,385.65
22,2022,1,396.38
22,2022,2,421.35
22,2022,3,423.63
22,2022,4,417.41
22,2023,1,421.25
22,2023,2,435.64
22,2023,3,447.55
22,2023,4,455.33
22,2024,1,454.49
22,2024,2,471.74
23,1995,1,100
23,1995,2,101.89
23,1995,3,104.4
23,1995,4,105.37
23,1996,1,107.26
23,1996,2,107.12
23,1996,3,108.32
23,1996,4,108.41
23,1997,1,109.61
23,1997,2,111.33
23,1997,3,112.89
23,1997,4,114.57
23,1998,1,116.38
23,1998,2,118.66
23,1998,3,121.53
23,1998,4,123.98
23,1999,1,126.57
23,1999,2,130.33
23,1999,3,136.79
23,1999,4,139.81
23,2000,1,144.92
23,2000,2,150.58
23,2000,3,156.65
23,2000,4,160.59
23,2001,1,165.18
23,2001,2,170.63
23,2001,3,177.17
23,2001,4,181.59
23,2002,1,188.16
23,2002,2,196.15
23,2002,3,203.76
23,2002,4,208.97
23,2003,1,214.98
23,2003,2,220.31
23,2003,3,224.86
23,2003,4,235.5
23,2004,1,240.6
23,2004,2,246.07
23,2004,3,256.46
23,2004,4,262.06
23,2005,1,267.53
23,2005,2,273.59
23,2005,3,276.65
23,2005,4,279.16
23,2006,1,280.87
23,2006,2,276.51
23,2006,3,273.8
23,2006,4,274.66
23,2007,1,270.08
23,2007,2,264.95
23,2007,3,257.83
23,2007,4,256.44
23,2008,1,256.52
23,2008,2,245.98
23,2008,3,234.34
23,2008,4,235.46
23,2009,1,236.87
23,2009,2,230.07
23,2009,3,223.31
23,2009,4,223.25
23,2010,1,221.72
23,2010,2,221.09
23,2010,3,222.23
23,2010,4,221.85
23,2011,1,216.64
23,2011,2,213.51
23,2011,3,214.63
23,2011,4,214.7
23,2012,1,212.41
23,2012,2,211.01
23,2012,3,212.82
23,2012,4,213.91
23,2013,1,213.67
23,2013,2,214.51
23,2013,3,216.8
23,2013,4,217.98
23,2014,1,219.54
23,2014,2,223.93
23,2014,3,227.71
23,2014,4,229.23
23,2015,1,230.54
23,2015,2,233.84
23,2015,3,239.42
23,2015,4,239.47
23,2016,1,243.77
23,2016,2,247.39
23,2016,3,251.76
23,2016,4,253.72
23,2017,1,256.44
23,2017,2,264.1
23,2017,3,267.65
23,2017,4,271
23,2018,1,273.28
23,2018,2,277.99
23,2018,3,282.84
23,2018,4,283.49
23,2019,1,286.06
23,2019,2,289.28
23,2019,3,294.16
23,2019,4,296.59
23,2020,1,299.06
23,2020,2,302.38
23,2020,3,308.51
23,2020,4,315.82
23,2021,1,325.61
23,2021,2,342.47
23,2021,3,364.22
23,2021,4,370.44
23,2022,1,379.73
23,2022,2,402.91
23,2022,3,409.53
23,2022,4,400.76
23,2023,1,409.77
23,2023,2,417.19
23,2023,3,431.6
23,2023,4,433.62
23,2024,1,439.15
23,2024,2,457.2
24,1995,1,100
24,1995,2,101.65
24,1995,3,102.24
24,1995,4,102.99
24,1996,1,104.23
24,1996,2,105.64
24,1996,3,107.96
24,1996,4,108.49
24,1997,1,110.72
24,1997,2,112.79
24,1997,3,115.04
24,1997,4,116.56
24,1998,1,118.87
24,1998,2,122.06
24,1998,3,125.02
24,1998,4,126.58
24,1999,1,129.93
24,1999,2,135.21
24,1999,3,142.94
24,1999,4,145.97
24,2000,1,155.39
24,2000,2,161.66
24,2000,3,164.89
24,2000,4,168.35
24,2001,1,172
24,2001,2,176.82
24,2001,3,181.73
24,2001,4,183.3
24,2002,1,188.12
24,2002,2,192.34
24,2002,3,196.16
24,2002,4,198.81
24,2003,1,201.98
24,2003,2,203.02
24,2003,3,205.18
24,2003,4,211.36
24,2004,1,213.69
24,2004,2,217.76
24,2004,3,227.9
24,2004,4,230.58
24,2005,1,234.04
24,2005,2,238.74
24,2005,3,242.8
24,2005,4,242.61
24,2006,1,237.51
24,2006,2,239.09
24,2006,3,235.88
24,2006,4,236.64
24,2007,1,236.68
24,2007,2,236.28
24,2007,3,235.04
24,2007,4,236
24,2008,1,235.26
24,2008,2,234.25
24,2008,3,234.74
24,2008,4,234.9
24,2009,1,234.87
24,2009,2,232.67
24,2009,3,231.47
24,2009,4,231.84
24,2010,1,231.58
24,2010,2,232.29
24,2010,3,233.71
24,2010,4,234.79
24,2011,1,232.96
24,2011,2,233.49
24,2011,3,234.58
24,2011,4,235.18
24,2012,1,235.27
24,2012,2,236.78
24,2012,3,238.47
24,2012,4,240.56
24,2013,1,242.89
24,2013,2,248.06
24,2013,3,253.86
24,2013,4,259.78
24,2014,1,259.8
24,2014,2,271.45
24,2014,3,275.39
24,2014,4,277.43
24,2015,1,280.65
24,2015,2,284.15
24,2015,3,293.93
24,2015,4,293.56
24,2016,1,297.29
24,2016,2,301.48
24,2016,3,307.88
24,2016,4,310.88
24,2017,1,316.17
24,2017,2,319.2
24,2017,3,326.21
24,2017,4,325.44
24,2018,1,334.34
24,2018,2,336.4
24,2018,3,347.4
24,2018,4,341.89
24,2019,1,343.88
24,2019,2,349.38
24,2019,3,351.57
24,2019,4,354.92
24,2020,1,352.61
24,2020,2,353.47
24,2020,3,356.3
24,2020,4,358.36
24,2021,1,358.98
24,2021,2,374.35
24,2021,3,381.12
24,2021,4,383.8
24,2022,1,393.17
24,2022,2,429.18
24,2022,3,420.69
24,2022,4,457.75
24,2023,1,433.06
24,2023,2,440.3
24,2023,3,444.49
24,2023,4,457.03
24,2024,1,453.56
24,2024,2,472.18
25,1995,1,100
25,1995,2,100.78
25,1995,3,104.3
25,1995,4,103.62
25,1996,1,104.36
25,1996,2,104.7
25,1996,3,104.39
25,1996,4,106.45
25,1997,1,106.09
25,1997,2,108.05
25,1997,3,109.2
25,1997,4,111.67
25,1998,1,113.39
25,1998,2,115.49
25,1998,3,119.5
25,1998,4,121.58
25,1999,1,123.4
25,1999,2,128.56
25,1999,3,132.69
25,1999,4,139.19
25,2000,1,147.6
25,2000,2,152.83
25,2000,3,160.81
25,2000,4,165.28
25,2001,1,169.59
25,2001,2,174.53
25,2001,3,181.39
25,2001,4,184.83
25,2002,1,193.6
25,2002,2,200.76
25,2002,3,209.52
25,2002,4,213.12
25,2003,1,219.07
25,2003,2,224.6
25,2003,3,230.45
25,2003,4,241.94
25,2004,1,249.22
25,2004,2,260.46
25,2004,3,272.98
25,2004,4,278.92
25,2005,1,288.63
25,2005,2,293.76
25,2005,3,303.24
25,2005,4,307.41
25,2006,1,305.95
25,2006,2,303.87
25,2006,3,300.19
25,2006,4,301.72
25,2007,1,301.1
25,2007,2,295.94
25,2007,3,287.22
25,2007,4,289.29
25,2008,1,286.89
25,2008,2,277.27
25,2008,3,267.16
25,2008,4,269.45
25,2009,1,271.58
25,2009,2,264.72
25,2009,3,255.66
25,2009,4,253.51
25,2010,1,251.63
25,2010,2,248.49
25,2010,3,252.85
25,2010,4,251.54
25,2011,1,249.75
25,2011,2,239.97
25,2011,3,246.04
25,2011,4,246.43
25,2012,1,245.54
25,2012,2,241.74
25,2012,3,243.86
25,2012,4,245.39
25,2013,1,245.72
25,2013,2,247.05
25,2013,3,242.66
25,2013,4,245.62
25,2014,1,246.17
25,2014,2,251.98
25,2014,3,254.08
25,2014,4,255.92
25,2015,1,259.77
25,2015,2,263.07
25,2015,3,258.49
25,2015,4,266.45
25,2016,1,265.8
25,2016,2,271.3
25,2016,3,272.46
25,2016,4,278.33
25,2017,1,280.19
25,2017,2,282.72
25,2017,3,292.44
25,2017,4,294.33
25,2018,1,295.5
25,2018,2,301.77
25,2018,3,311.25
25,2018,4,305.98
25,2019,1,309.22
25,2019,2,314.4
25,2019,3,317.55
25,2019,4,322.35
25,2020,1,325.91
25,2020,2,329.87
25,2020,3,335.81
25,2020,4,343.72
25,2021,1,356.01
25,2021,2,381.52
25,2021,3,401.29
25,2021,4,414.11
25,2022,1,430.07
25,2022,2,470.35
25,2022,3,487.55
25,2022,4,479.73
25,2023,1,472.68
25,2023,2,485.37
25,2023,3,501.73
25,2023,4,525.9
25,2024,1,505.06
25,2024,2,541.13
26,1995,1,100
26,1995,2,101.42
26,1995,3,102.6
26,1995,4,104.89
26,1996,1,105.39
26,1996,2,105.17
26,1996,3,104.89
26,1996,4,106.66
26,1997,1,107.21
26,1997,2,109.8
26,1997,3,111.55
26,1997,4,112.69
26,1998,1,114
26,1998,2,115.71
26,1998,3,118.37
26,1998,4,120.81
26,1999,1,124.3
26,1999,2,130.07
26,1999,3,135.1
26,1999,4,142.94
26,2000,1,146.74
26,2000,2,155.54
26,2000,3,161.86
26,2000,4,166.66
26,2001,1,171.86
26,2001,2,178.48
26,2001,3,185.01
26,2001,4,190.78
26,2002,1,198.55
26,2002,2,208.54
26,2002,3,216.79
26,2002,4,223.21
26,2003,1,229.7
26,2003,2,234.97
26,2003,3,240.68
26,2003,4,255.12
26,2004,1,262.73
26,2004,2,271.75
26,2004,3,285.17
26,2004,4,290.86
26,2005,1,299.36
26,2005,2,306.44
26,2005,3,309.88
26,2005,4,312.83
26,2006,1,315.9
26,2006,2,313.77
26,2006,3,309.31
26,2006,4,309.36
26,2007,1,308.69
26,2007,2,301.59
26,2007,3,296.24
26,2007,4,295.45
26,2008,1,294.85
26,2008,2,283.1
26,2008,3,276.43
26,2008,4,277.74
26,2009,1,278.39
26,2009,2,272.39
26,2009,3,264.55
26,2009,4,266.06
26,2010,1,261.42
26,2010,2,260.35
26,2010,3,262.75
26,2010,4,261.2
26,2011,1,257.94
26,2011,2,254.02
26,2011,3,255.69
26,2011,4,255.92
26,2012,1,256.6
26,2012,2,256.43
26,2012,3,255.94
26,2012,4,258.21
26,2013,1,257.44
26,2013,2,257.38
26,2013,3,261.18
26,2013,4,257.97
26,2014,1,261.97
26,2014,2,265.36
26,2014,3,265.06
26,2014,4,266.97
26,2015,1,273.76
26,2015,2,273.72
26,2015,3,277.39
26,2015,4,276.19
26,2016,1,278
26,2016,2,284.8
26,2016,3,288
26,2016,4,287.78
26,2017,1,288.81
26,2017,2,296.56
26,2017,3,297.78
26,2017,4,304.74
26,2018,1,307.67
26,2018,2,313.57
26,2018,3,317.85
26,2018,4,317.13
26,2019,1,322.57
26,2019,2,325.6
26,2019,3,328.44
26,2019,4,331.52
26,2020,1,335.42
26,2020,2,337.37
26,2020,3,343.92
26,2020,4,355.15
26,2021,1,364.83
26,2021,2,388.62
26,2021,3,421.48
26,2021,4,434.91
26,2022,1,444.53
26,2022,2,487.03
26,2022,3,487.39
26,2022,4,488.61
26,2023,1,510.17
26,2023,2,518.31
26,2023,3,517.9
26,2023,4,524.05
26,2024,1,536.19
26,2024,2,570.62
27,1995,1,100
27,1995,2,102.03
27,1995,3,103.61
27,1995,4,105.23
27,1996,1,105.78
27,1996,2,105.85
27,1996,3,104.62
27,1996,4,106.42
27,1997,1,106.93
27,1997,2,108.28
27,1997,3,108.79
27,1997,4,110.51
27,1998,1,111.75
27,1998,2,113.4
27,1998,3,114.69
27,1998,4,116.08
27,1999,1,117.98
27,1999,2,120.65
27,1999,3,124.87
27,1999,4,126.71
27,2000,1,132.43
27,2000,2,135.76
27,2000,3,139.34
27,2000,4,143.48
27,2001,1,147.62
27,2001,2,152.36
27,2001,3,158.04
27,2001,4,161.65
27,2002,1,167.27
27,2002,2,175.34
27,2002,3,181.44
27,2002,4,187.16
27,2003,1,192.39
27,2003,2,196.7
27,2003,3,202.93
27,2003,4,214.42
27,2004,1,220.57
27,2004,2,226.11
27,2004,3,237.58
27,2004,4,242.13
27,2005,1,247.72
27,2005,2,254.52
27,2005,3,259.45
27,2005,4,262.25
27,2006,1,263.11
27,2006,2,259.54
27,2006,3,258.38
27,2006,4,259.96
27,2007,1,256.64
27,2007,2,253.05
27,2007,3,246.95
27,2007,4,246.57
27,2008,1,244.36
27,2008,2,234.62
27,2008,3,226.79
27,2008,4,225.11
27,2009,1,226.87
27,2009,2,217.24
27,2009,3,211.45
27,2009,4,213.13
27,2010,1,212.04
27,2010,2,210.15
27,2010,3,210.37
27,2010,4,210.34
27,2011,1,205.93
27,2011,2,202.18
27,2011,3,202.9
27,2011,4,203.98
27,2012,1,201.98
27,2012,2,201.19
27,2012,3,201.77
27,2012,4,201.31
27,2013,1,201.38
27,2013,2,203.38
27,2013,3,203.16
27,2013,4,205.9
27,2014,1,205.68
27,2014,2,210.24
27,2014,3,210.87
27,2014,4,212.02
27,2015,1,214.39
27,2015,2,215.96
27,2015,3,219.06
27,2015,4,220.45
27,2016,1,223.43
27,2016,2,226.43
27,2016,3,229.71
27,2016,4,231.66
27,2017,1,233.44
27,2017,2,239.47
27,2017,3,241.13
27,2017,4,242.69
27,2018,1,247.46
27,2018,2,250.54
27,2018,3,252.71
27,2018,4,254.72
27,2019,1,257.79
27,2019,2,260.91
27,2019,3,264.54
27,2019,4,268.2
27,2020,1,270.24
27,2020,2,273.68
27,2020,3,278.7
27,2020,4,285.35
27,2021,1,294.9
27,2021,2,309.11
27,2021,3,326.7
27,2021,4,334.67
27,2022,1,343.31
27,2022,2,364.94
27,2022,3,367.26
27,2022,4,366.92
27,2023,1,367.22
27,2023,2,380.28
27,2023,3,392.45
27,2023,4,392.72
27,2024,1,398.57
27,2024,2,411.41
28,1995,1,100
28,1995,2,100.98
28,1995,3,102.68
28,1995,4,103.77
28,1996,1,104.6
28,1996,2,102.58
28,1996,3,101.31
28,1996,4,102.37
28,1997,1,102.92
28,1997,2,102.11
28,1997,3,104.37
28,1997,4,105.51
28,1998,1,106.94
28,1998,2,106.51
28,1998,3,107.83
28,1998,4,109
28,1999,1,110.14
28,1999,2,111.01
28,1999,3,113.44
28,1999,4,115.65
28,2000,1,119.67
28,2000,2,122.72
28,2000,3,126.98
28,2000,4,129.31
28,2001,1,131.77
28,2001,2,136.46
28,2001,3,141.67
28,2001,4,144.52
28,2002,1,150.12
28,2002,2,157.84
28,2002,3,163.7
28,2002,4,168.8
28,2003,1,173.72
28,2003,2,177.83
28,2003,3,185.2
28,2003,4,197.38
28,2004,1,201.6
28,2004,2,210.87
28,2004,3,225.74
28,2004,4,231.66
28,2005,1,235.61
28,2005,2,245.87
28,2005,3,251.35
28,2005,4,255.03
28,2006,1,257.02
28,2006,2,256.43
28,2006,3,256.85
28,2006,4,256.95
28,2007,1,255.98
28,2007,2,251.8
28,2007,3,246.65
28,2007,4,246.63
28,2008,1,243.91
28,2008,2,234.61
28,2008,3,225.78
28,2008,4,222.94
28,2009,1,223.69
28,2009,2,213.71
28,2009,3,208.34
28,2009,4,208.28
28,2010,1,204.46
28,2010,2,201.8
28,2010,3,205.06
28,2010,4,204.52
28,2011,1,200.12
28,2011,2,193.51
28,2011,3,193.76
28,2011,4,195.45
28,2012,1,192.5
28,2012,2,189.27
28,2012,3,190.53
28,2012,4,190.97
28,2013,1,190.5
28,2013,2,190.93
28,2013,3,191.51
28,2013,4,190.05
28,2014,1,190.41
28,2014,2,193.14
28,2014,3,197.28
28,2014,4,198.73
28,2015,1,199.91
28,2015,2,204.1
28,2015,3,204.81
28,2015,4,206.1
28,2016,1,206.63
28,2016,2,211
28,2016,3,214.61
28,2016,4,218.17
28,2017,1,218.57
28,2017,2,221.94
28,2017,3,226.73
28,2017,4,229.96
28,2018,1,233.92
28,2018,2,237.04
28,2018,3,238.83
28,2018,4,239.99
28,2019,1,243.54
28,2019,2,246.88
28,2019,3,250.04
28,2019,4,253.09
28,2020,1,254.86
28,2020,2,257.82
28,2020,3,263.22
28,2020,4,270.41
28,2021,1,277.68
28,2021,2,295.27
28,2021,3,313.47
28,2021,4,322.97
28,2022,1,331.13
28,2022,2,356.93
28,2022,3,362.13
28,2022,4,358.02
28,2023,1,363.72
28,2023,2,379.77
28,2023,3,388.75
28,2023,4,393.45
28,2024,1,398.45
28,2024,2,409.96
29,1995,1,100
29,1995,2,101.42
29,1995,3,103.51
29,1995,4,103.71
29,1996,1,105.79
29,1996,2,103.36
29,1996,3,101.01
29,1996,4,100.56
29,1997,1,101.49
29,1997,2,100.97
29,1997,3,103.27
29,1997,4,104.59
29,1998,1,107.52
29,1998,2,106.72
29,1998,3,106.62
29,1998,4,108.12
29,1999,1,108.12
29,1999,2,109.59
29,1999,3,111.8
29,1999,4,113.03
29,2000,1,115.52
29,2000,2,120.97
29,2000,3,123.59
29,2000,4,125.98
29,2001,1,128.72
29,2001,2,132.63
29,2001,3,137.9
29,2001,4,141.31
29,2002,1,146.68
29,2002,2,152.87
29,2002,3,159.19
29,2002,4,164.23
29,2003,1,169.37
29,2003,2,173.47
29,2003,3,180.95
29,2003,4,192.58
29,2004,1,198.31
29,2004,2,207.1
29,2004,3,221.47
29,2004,4,226.82
29,2005,1,233.97
29,2005,2,241.86
29,2005,3,246.88
29,2005,4,251.37
29,2006,1,254.33
29,2006,2,255.89
29,2006,3,252.53
29,2006,4,251.59
29,2007,1,254.23
29,2007,2,247.58
29,2007,3,244.42
29,2007,4,240.03
29,2008,1,237.94
29,2008,2,226.82
29,2008,3,209.99
29,2008,4,208.11
29,2009,1,211.12
29,2009,2,201.38
29,2009,3,196.32
29,2009,4,197.37
29,2010,1,195.72
29,2010,2,192.17
29,2010,3,194.63
29,2010,4,194.69
29,2011,1,187.96
29,2011,2,180.87
29,2011,3,182.2
29,2011,4,181.45
29,2012,1,178.33
29,2012,2,174.39
29,2012,3,173.41
29,2012,4,176.15
29,2013,1,174.29
29,2013,2,173.3
29,2013,3,173.22
29,2013,4,173.51
29,2014,1,176.15
29,2014,2,180.58
29,2014,3,181.44
29,2014,4,181.64
29,2015,1,185.96
29,2015,2,188.93
29,2015,3,190.72
29,2015,4,192.19
29,2016,1,192.79
29,2016,2,196.99
29,2016,3,200.72
29,2016,4,203.47
29,2017,1,206.9
29,2017,2,211.66
29,2017,3,215.46
29,2017,4,217.12
29,2018,1,222.56
29,2018,2,226.3
29,2018,3,231.92
29,2018,4,231.5
29,2019,1,230.21
29,2019,2,237.71
29,2019,3,239.86
29,2019,4,243.09
29,2020,1,246.75
29,2020,2,250.7
29,2020,3,254.72
29,2020,4,264.22
29,2021,1,271.94
29,2021,2,286.76
29,2021,3,305.53
29,2021,4,312.91
29,2022,1,324.04
29,2022,2,346.62
29,2022,3,347.72
29,2022,4,341.27
29,2023,1,352.48
29,2023,2,364.23
29,2023,3,386.3
29,2023,4,382.66
29,2024,1,393.78
29,2024,2,403.29
30,1995,1,100
30,1995,2,101.82
30,1995,3,103.92
30,1995,4,105.3
30,1996,1,105.78
30,1996,2,104.64
30,1996,3,105.96
30,1996,4,107.22
30,1997,1,108.44
30,1997,2,109.61
30,1997,3,110.97
30,1997,4,113.01
30,1998,1,114.41
30,1998,2,116.55
30,1998,3,118.78
30,1998,4,121.05
30,1999,1,122.72
30,1999,2,126.8
30,1999,3,130.54
30,1999,4,134.39
30,2000,1,138.93
30,2000,2,144.53
30,2000,3,150.41
30,2000,4,154.96
30,2001,1,158.44
30,2001,2,164.28
30,2001,3,170.92
30,2001,4,173.42
30,2002,1,178.76
30,2002,2,184.73
30,2002,3,190.82
30,2002,4,194.99
30,2003,1,197.96
30,2003,2,200.7
30,2003,3,205.23
30,2003,4,212.52
30,2004,1,215.59
30,2004,2,220.53
30,2004,3,230.92
30,2004,4,234.69
30,2005,1,240.12
30,2005,2,246.03
30,2005,3,251.54
30,2005,4,254.33
30,2006,1,255.75
30,2006,2,253.46
30,2006,3,252.25
